2.497981309890747070e+00,5.463522911071777344e+00
1.904268741607666016e+00,3.061719417572021484e+00
4.138526916503906250e+00,2.562798261642456055e+00
1.374092221260070801e+00,5.360173702239990234e+00
2.712969064712524414e+00,5.113408565521240234e+00
1.063621878623962402e+00,4.671544075012207031e+00
1.456031918525695801e+00,4.554961681365966797e+00
1.385026812553405762e+00,6.435757160186767578e+00
1.991262793540954590e+00,7.207147598266601562e+00
1.372726082801818848e+00,2.770583629608154297e+00
1.204198837280273438e+00,3.089139699935913086e+00
1.240116953849792480e+00,2.791792154312133789e+00
1.235280394554138184e+00,4.632927894592285156e+00
2.362706661224365234e+00,3.912946939468383789e+00
1.107457399368286133e+00,2.911462545394897461e+00
2.853689908981323242e+00,4.515161514282226562e+00
2.631243228912353516e+00,5.204949378967285156e+00
1.467775940895080566e+00,4.131927490234375000e+00
8.305780887603759766e-01,3.329598665237426758e+00
6.550450325012207031e-01,5.397572994232177734e+00
6.739157438278198242e-01,5.886245727539062500e+00
2.677562713623046875e+00,5.209956169128417969e+00
2.470010042190551758e+00,4.310665130615234375e+00
1.666499972343444824e+00,5.870775222778320312e+00
2.898319959640502930e+00,4.040750026702880859e+00
3.856995582580566406e+00,3.453290224075317383e+00
2.120259046554565430e+00,3.176172018051147461e+00
2.121419191360473633e+00,3.013332843780517578e+00
7.157290577888488770e-01,4.670074939727783203e+00
1.631678223609924316e+00,2.775742292404174805e+00
3.981172084808349609e+00,2.663909196853637695e+00
2.464105367660522461e+00,3.271912574768066406e+00
2.117053508758544922e+00,4.477284908294677734e+00
2.430700063705444336e+00,4.970939636230468750e+00
1.370019197463989258e+00,3.451781749725341797e+00
1.602907538414001465e+00,2.813033819198608398e+00
3.110058784484863281e+00,4.636089324951171875e+00
3.900868654251098633e+00,3.448276519775390625e+00
1.542182445526123047e+00,6.699723720550537109e+00
1.721628665924072266e+00,3.198096275329589844e+00
9.016760587692260742e-01,4.562659740447998047e+00
1.965674042701721191e+00,4.046596527099609375e+00
2.967795610427856445e+00,4.313925266265869141e+00
1.575442314147949219e+00,7.530025959014892578e+00
9.647265672683715820e-01,6.814598083496093750e+00
2.172631263732910156e+00,4.855317115783691406e+00
1.496392726898193359e+00,3.931821346282958984e+00
1.841185450553894043e+00,4.927859306335449219e+00
1.610531210899353027e+00,5.238808631896972656e+00
3.740433454513549805e+00,3.481621026992797852e+00
2.062766075134277344e+00,4.158718109130859375e+00
2.354502677917480469e+00,3.892455101013183594e+00
1.383593082427978516e+00,3.908976793289184570e+00
4.317620754241943359e+00,3.037317276000976562e+00
2.180008172988891602e+00,4.293654441833496094e+00
2.315983057022094727e+00,4.206667900085449219e+00
4.484953582286834717e-01,7.263755798339843750e+00
1.552842736244201660e+00,3.724529743194580078e+00
