-6.370757579803466797e+00,3.945633888244628906e+00
-4.876949310302734375e+00,3.228324890136718750e+00
-7.386693954467773438e+00,2.908823251724243164e+00
-5.895273208618164062e+00,4.642060279846191406e+00
-5.346502304077148438e+00,3.223986387252807617e+00
-5.721243858337402344e+00,5.389140605926513672e+00
-7.087424755096435547e+00,3.109591722488403320e+00
-6.983141422271728516e+00,3.130725860595703125e+00
-5.005831241607666016e+00,9.141376495361328125e+00
-5.589524745941162109e+00,3.509667158126831055e+00
-5.315255165100097656e+00,4.017671108245849609e+00
-6.099454879760742188e+00,2.727099180221557617e+00
-7.131450176239013672e+00,3.076424360275268555e+00
-5.718485832214355469e+00,5.388643264770507812e+00
-5.606595993041992188e+00,4.172625541687011719e+00
-6.876198291778564453e+00,3.673867940902709961e+00
-4.873672008514404297e+00,3.435537338256835938e+00
-5.284591197967529297e+00,4.280697822570800781e+00
-5.563121795654296875e+00,4.061493396759033203e+00
-6.811583518981933594e+00,2.717989206314086914e+00
-5.760818004608154297e+00,3.825541496276855469e+00
-6.358835220336914062e+00,5.021550655364990234e+00
-6.059700965881347656e+00,7.058137893676757812e+00
-5.605109691619873047e+00,3.324747085571289062e+00
-7.204861640930175781e+00,3.014508247375488281e+00
-6.830201148986816406e+00,4.954597473144531250e+00
-7.308588504791259766e+00,2.814683437347412109e+00
-7.702204227447509766e+00,4.015414237976074219e+00
-7.206206321716308594e+00,2.823617696762084961e+00
-6.938508510589599609e+00,2.884065389633178711e+00
-5.447227954864501953e+00,4.710289955139160156e+00
-6.147965431213378906e+00,3.041353702545166016e+00
-6.999309539794921875e+00,3.726745367050170898e+00
-7.344966411590576172e+00,2.763038873672485352e+00
-6.183058738708496094e+00,2.941710948944091797e+00
-6.100928783416748047e+00,6.991812229156494141e+00
-6.991546154022216797e+00,4.773421287536621094e+00
-5.162611961364746094e+00,4.595158100128173828e+00
-5.317398548126220703e+00,4.023682594299316406e+00
-5.477107048034667969e+00,4.832298755645751953e+00
-5.939597606658935547e+00,4.157805919647216797e+00
-5.656832695007324219e+00,8.129813194274902344e+00
-5.407249927520751953e+00,4.745389461517333984e+00
-4.862709999084472656e+00,3.275907516479492188e+00
-4.763026237487792969e+00,3.232482433319091797e+00
-5.572950839996337891e+00,3.620264053344726562e+00
-6.103846073150634766e+00,2.958821296691894531e+00
-6.072402954101562500e+00,2.742077350616455078e+00
-6.932608127593994141e+00,4.849225997924804688e+00
-6.736816406250000000e+00,3.491617918014526367e+00
-6.875553131103515625e+00,3.160067558288574219e+00
-7.041772365570068359e+00,4.845028877258300781e+00
-7.049355030059814453e+00,4.837300300598144531e+00
-7.224739074707031250e+00,3.067184686660766602e+00
-5.695138454437255859e+00,5.659570693969726562e+00
-4.857221603393554688e+00,3.224863290786743164e+00
-5.532371044158935547e+00,4.800857543945312500e+00
-6.312396049499511719e+00,2.572821617126464844e+00
-6.054469585418701172e+00,7.120614528656005859e+00
-6.887046337127685547e+00,3.462592601776123047e+00
-7.307590484619140625e+00,3.035677909851074219e+00
-7.707626342773437500e+00,4.028658866882324219e+00
-7.189432144165039062e+00,3.892719984054565430e+00
-7.008233547210693359e+00,4.040976524353027344e+00
-4.852449417114257812e+00,3.235870361328125000e+00
-4.816090106964111328e+00,9.740489959716796875e+00
