6.477958679199218750e+00,7.813187599182128906e+00,1.122149658203125000e+01,1.092714881896972656e+01,6.440769672393798828e+00,7.027916908264160156e+00,4.100196361541748047e+00,1.635571360588073730e+00
6.259026050567626953e+00,7.247390270233154297e+00,1.185342979431152344e+01,1.138476848602294922e+01,6.569235324859619141e+00,7.116843223571777344e+00,4.436351299285888672e+00,1.734011173248291016e+00
5.912897109985351562e+00,7.212972640991210938e+00,1.151737785339355469e+01,1.136384201049804688e+01,6.896003246307373047e+00,5.968728542327880859e+00,5.090526580810546875e+00,2.054426431655883789e+00
6.431724071502685547e+00,7.463295936584472656e+00,1.177948188781738281e+01,1.109664154052734375e+01,6.549123764038085938e+00,7.069874763488769531e+00,4.436861038208007812e+00,1.643223762512207031e+00
6.241447448730468750e+00,7.212653636932373047e+00,1.189680194854736328e+01,1.111667346954345703e+01,6.633868217468261719e+00,7.061750411987304688e+00,4.561694145202636719e+00,1.684469819068908691e+00
6.500989437103271484e+00,7.277636051177978516e+00,1.086641883850097656e+01,1.143436813354492188e+01,6.199714660644531250e+00,7.280081272125244141e+00,4.486390590667724609e+00,1.843101024627685547e+00
6.578066825866699219e+00,7.976687908172607422e+00,1.066908359527587891e+01,1.103016471862792969e+01,6.592116832733154297e+00,6.561963081359863281e+00,4.271297931671142578e+00,1.976989150047302246e+00
6.441593647003173828e+00,7.407242298126220703e+00,1.169787883758544922e+01,1.116397666931152344e+01,6.521699428558349609e+00,7.308356285095214844e+00,4.130732059478759766e+00,1.608268857002258301e+00
5.850172519683837891e+00,7.010065555572509766e+00,1.128897857666015625e+01,1.167533206939697266e+01,6.063716888427734375e+00,7.273806571960449219e+00,4.327737808227539062e+00,1.614776492118835449e+00
6.598757266998291016e+00,7.434566497802734375e+00,1.050210571289062500e+01,1.112148666381835938e+01,6.666485786437988281e+00,6.531937122344970703e+00,4.613865375518798828e+00,2.158560514450073242e+00
6.617937564849853516e+00,7.304129600524902344e+00,1.092615604400634766e+01,1.146032810211181641e+01,6.351948261260986328e+00,7.207594394683837891e+00,4.678389072418212891e+00,2.008452892303466797e+00
4.778059959411621094e+00,5.570271492004394531e+00,7.594585418701171875e+00,1.113891792297363281e+01,8.140568733215332031e+00,7.088346004486083984e+00,2.596848249435424805e+00,3.665188074111938477e+00
5.672240257263183594e+00,7.049296855926513672e+00,1.140302467346191406e+01,1.130406761169433594e+01,6.391622543334960938e+00,7.099455356597900391e+00,4.095255851745605469e+00,1.623993277549743652e+00
6.521051883697509766e+00,7.933168888092041016e+00,1.121027469635009766e+01,1.155173969268798828e+01,6.037353992462158203e+00,7.136544227600097656e+00,4.395028591156005859e+00,1.743930578231811523e+00
6.558660030364990234e+00,7.367313861846923828e+00,1.089324951171875000e+01,1.097562503814697266e+01,6.350354671478271484e+00,7.075592994689941406e+00,4.373629570007324219e+00,1.650410652160644531e+00
6.440227031707763672e+00,7.291551589965820312e+00,1.105048179626464844e+01,1.152723979949951172e+01,6.270395278930664062e+00,7.325956821441650391e+00,4.342067718505859375e+00,1.826524138450622559e+00
5.341948032379150391e+00,6.803360462188720703e+00,1.112349128723144531e+01,1.131943225860595703e+01,6.699472427368164062e+00,6.691108226776123047e+00,4.256989955902099609e+00,1.900535702705383301e+00
6.719546318054199219e+00,8.063296318054199219e+00,1.064469623565673828e+01,1.102562808990478516e+01,6.679341793060302734e+00,6.484138011932373047e+00,4.277607440948486328e+00,2.049397945404052734e+00
6.398772716522216797e+00,7.418975830078125000e+00,1.110970211029052734e+01,1.112748527526855469e+01,6.917286872863769531e+00,6.022302627563476562e+00,5.157922744750976562e+00,2.187946796417236328e+00
6.196969985961914062e+00,6.192970752716064453e+00,1.111931896209716797e+01,1.087940979003906250e+01,7.143973350524902344e+00,6.663991928100585938e+00,5.562222957611083984e+00,2.344747781753540039e+00
6.833608150482177734e+00,7.570946693420410156e+00,1.109569549560546875e+01,1.120391273498535156e+01,6.691846847534179688e+00,6.781599521636962891e+00,4.732017517089843750e+00,2.092117309570312500e+00
6.571144104003906250e+00,7.951793193817138672e+00,1.141248798370361328e+01,1.102780151367187500e+01,6.215324401855468750e+00,6.973538398742675781e+00,4.290250301361083984e+00,1.511331200599670410e+00
6.708680629730224609e+00,7.588089466094970703e+00,9.931941986083984375e+00,1.101522636413574219e+01,6.806162357330322266e+00,6.460201263427734375e+00,4.372158527374267578e+00,2.375545024871826172e+00
6.007077217102050781e+00,7.059058666229248047e+00,1.139177322387695312e+01,1.133226871490478516e+01,6.855182647705078125e+00,6.176095485687255859e+00,5.135776996612548828e+00,2.108511924743652344e+00
4.309771060943603516e+00,5.736455917358398438e+00,1.108396053314208984e+01,1.135171508789062500e+01,7.419448852539062500e+00,6.746173858642578125e+00,4.204949378967285156e+00,2.370678424835205078e+00
6.494997501373291016e+00,7.195861816406250000e+00,1.089198780059814453e+01,1.112479591369628906e+01,6.325517177581787109e+00,7.083349227905273438e+00,4.545293807983398438e+00,1.723510146141052246e+00
5.957826614379882812e+00,7.062551021575927734e+00,1.179174423217773438e+01,1.114465141296386719e+01,6.701863288879394531e+00,6.563654899597167969e+00,4.898465633392333984e+00,1.770341396331787109e+00
6.597146987915039062e+00,7.768509387969970703e+00,1.117103195190429688e+01,1.095306777954101562e+01,6.423430919647216797e+00,6.961481094360351562e+00,4.227659702301025391e+00,1.647738575935363770e+00
5.831198692321777344e+00,6.723868846893310547e+00,1.174794769287109375e+01,1.110469055175781250e+01,6.974842548370361328e+00,6.635393142700195312e+00,4.927118778228759766e+00,1.965057730674743652e+00
5.577902317047119141e+00,6.985325336456298828e+00,1.162976169586181641e+01,1.136679935455322266e+01,6.815494537353515625e+00,6.098135471343994141e+00,4.956504821777343750e+00,1.919469237327575684e+00
6.658424377441406250e+00,7.898951530456542969e+00,1.076781749725341797e+01,1.106969451904296875e+01,6.542880058288574219e+00,6.613852024078369141e+00,4.399096488952636719e+00,1.945275306701660156e+00
5.864811420440673828e+00,7.496437072753906250e+00,1.164777088165283203e+01,1.170212936401367188e+01,5.956341743469238281e+00,6.976637840270996094e+00,4.231646060943603516e+00,1.402734637260437012e+00
6.218381881713867188e+00,7.119495868682861328e+00,7.739109992980957031e+00,1.112161445617675781e+01,7.400683879852294922e+00,6.700445175170898438e+00,3.330803632736206055e+00,3.422077178955078125e+00
5.724797725677490234e+00,7.025885105133056641e+00,7.662923812866210938e+00,1.065305328369140625e+01,7.652346134185791016e+00,6.874887466430664062e+00,3.363981723785400391e+00,3.454572677612304688e+00
5.895172595977783203e+00,6.521914005279541016e+00,1.220485782623291016e+01,1.101839923858642578e+01,6.970346927642822266e+00,7.484963893890380859e+00,4.185986042022705078e+00,1.671022653579711914e+00
6.326616764068603516e+00,7.876173973083496094e+00,1.135811901092529297e+01,1.112924671173095703e+01,6.269781589508056641e+00,6.800055980682373047e+00,4.316558361053466797e+00,1.591323614120483398e+00
6.634071350097656250e+00,7.475917816162109375e+00,1.071161651611328125e+01,1.116171932220458984e+01,6.649202346801757812e+00,6.547809600830078125e+00,4.668684005737304688e+00,2.107981204986572266e+00
6.191094398498535156e+00,7.238273143768310547e+00,8.726888656616210938e+00,1.108304977416992188e+01,7.159800052642822266e+00,6.752556324005126953e+00,3.715889215469360352e+00,2.949042081832885742e+00
6.017399787902832031e+00,7.315999984741210938e+00,1.119939613342285156e+01,1.106482028961181641e+01,6.515160560607910156e+00,6.776832580566406250e+00,4.281805038452148438e+00,1.719822645187377930e+00
