4.116045951843261719e+00,1.795634746551513672e+00
3.907998085021972656e+00,3.519966840744018555e+00
5.291630744934082031e+00,3.755452394485473633e+00
4.405075550079345703e+00,4.208455562591552734e+00
4.336738109588623047e+00,1.397386908531188965e+00
2.768679380416870117e+00,3.899758577346801758e+00
2.720703363418579102e+00,2.999741077423095703e+00
4.154605388641357422e+00,5.113948345184326172e+00
4.723584651947021484e+00,7.718274116516113281e+00
3.594621181488037109e+00,3.984511852264404297e+00
3.219159364700317383e+00,3.943719863891601562e+00
3.481429815292358398e+00,4.141604900360107422e+00
2.149151802062988281e+00,3.030443191528320312e+00
4.156100273132324219e+00,2.840611457824707031e+00
3.429919719696044922e+00,4.225292205810546875e+00
3.916984796524047852e+00,1.652474284172058105e+00
4.452647209167480469e+00,1.648693799972534180e+00
2.467270612716674805e+00,2.852212429046630859e+00
3.095641136169433594e+00,4.580495357513427734e+00
3.647889614105224609e+00,4.730092048645019531e+00
3.701643943786621094e+00,5.347570419311523438e+00
4.973327159881591797e+00,2.021761417388916016e+00
4.124598979949951172e+00,2.510890960693359375e+00
4.699066638946533203e+00,4.462793350219726562e+00
4.555345058441162109e+00,2.201408863067626953e+00
2.318032741546630859e+00,1.353764295578002930e+00
3.562597513198852539e+00,3.266853094100952148e+00
3.624825954437255859e+00,3.341545343399047852e+00
2.075164556503295898e+00,3.580113649368286133e+00
3.602671146392822266e+00,3.889642715454101562e+00
5.294738769531250000e+00,3.784205913543701172e+00
3.355499505996704102e+00,2.871304750442504883e+00
3.797313213348388672e+00,3.156325817108154297e+00
3.632117271423339844e+00,1.497701406478881836e+00
3.091208696365356445e+00,3.499733209609985352e+00
3.848052501678466797e+00,3.789412260055541992e+00
5.497025966644287109e+00,2.520562887191772461e+00
2.320026874542236328e+00,1.327700376510620117e+00
4.681691169738769531e+00,5.659960746765136719e+00
4.362028121948242188e+00,2.765813827514648438e+00
2.279354572296142578e+00,3.552847146987915039e+00
2.739400625228881836e+00,2.442636489868164062e+00
4.764465332031250000e+00,1.906847238540649414e+00
5.316764354705810547e+00,6.800777912139892578e+00
4.282043457031250000e+00,5.958445549011230469e+00
4.182162761688232422e+00,2.295906066894531250e+00
2.488360404968261719e+00,2.756957769393920898e+00
3.849366188049316406e+00,3.872455120086669922e+00
4.461889743804931641e+00,3.964093446731567383e+00
2.372263908386230469e+00,1.420749545097351074e+00
3.752564907073974609e+00,2.581692457199096680e+00
3.605015754699707031e+00,2.709146976470947266e+00
2.334845304489135742e+00,2.650513887405395508e+00
5.137503623962402344e+00,3.174181461334228516e+00
3.627315282821655273e+00,2.882654905319213867e+00
4.058250904083251953e+00,2.648143053054809570e+00
4.378578186035156250e+00,6.966754913330078125e+00
4.027567863464355469e+00,3.656588315963745117e+00
2.318196773529052734e+00,2.714299917221069336e+00
3.927322626113891602e+00,2.544794321060180664e+00
4.687172412872314453e+00,3.406834602355957031e+00
4.042959690093994141e+00,1.909649729728698730e+00
3.934787511825561523e+00,3.052719593048095703e+00
5.008470058441162109e+00,6.384888172149658203e+00
3.652210950851440430e+00,4.785726070404052734e+00
3.699111938476562500e+00,2.107647895812988281e+00
3.697095870971679688e+00,2.485840797424316406e+00
5.214251518249511719e+00,3.811393022537231445e+00
3.331027507781982422e+00,2.754424333572387695e+00
2.230674505233764648e+00,2.632453441619873047e+00
2.582554340362548828e+00,3.155243873596191406e+00
2.371424436569213867e+00,3.074645996093750000e+00
3.089753389358520508e+00,2.243179559707641602e+00
3.401068925857543945e+00,2.905300378799438477e+00
3.413913965225219727e+00,2.359087705612182617e+00
2.591125488281250000e+00,3.509888648986816406e+00
7.547698497772216797e+00,2.037463665008544922e+00
4.640350341796875000e+00,1.966002225875854492e+00
5.089936256408691406e+00,6.495456218719482422e+00
3.893467187881469727e+00,1.632266640663146973e+00
3.370815277099609375e+00,4.405098915100097656e+00
3.872821807861328125e+00,4.111823081970214844e+00
