-8.028470277786254883e-01,6.495507717132568359e+00
1.062455296516418457e+00,6.310478687286376953e+00
2.080818653106689453e+00,7.418532371520996094e+00
1.899295210838317871e+00,6.596487998962402344e+00
-1.095023512840270996e+00,6.639473915100097656e+00
9.376366138458251953e-01,5.101230621337890625e+00
1.447537988424301147e-01,5.440388202667236328e+00
3.222540855407714844e+00,5.958312034606933594e+00
3.923401355743408203e+00,6.721539974212646484e+00
1.526048541069030762e+00,5.840645313262939453e+00
1.254327058792114258e+00,5.439121723175048828e+00
1.577813506126403809e+00,5.711857795715332031e+00
-4.756582975387573242e-01,5.248570442199707031e+00
2.460031807422637939e-01,6.374102592468261719e+00
1.630276679992675781e+00,5.673273086547851562e+00
-6.917147636413574219e-01,7.249199867248535156e+00
-9.856024384498596191e-01,6.785803318023681641e+00
2.163905203342437744e-01,5.549544334411621094e+00
1.972379088401794434e+00,5.272098541259765625e+00
2.138066768646240234e+00,5.841381072998046875e+00
3.054480791091918945e+00,5.332574367523193359e+00
1.143666028976440430e+00,9.115010261535644531e+00
1.394762843847274780e-02,6.471792221069335938e+00
2.113005638122558594e+00,6.827200412750244141e+00
-1.616257876157760620e-01,6.647884845733642578e+00
-4.611236751079559326e-01,8.511869430541992188e+00
9.904870986938476562e-01,6.640773773193359375e+00
1.057559490203857422e+00,6.632964134216308594e+00
-3.043106198310852051e-02,4.834028720855712891e+00
1.429027915000915527e+00,6.069902420043945312e+00
2.024489641189575195e+00,7.452758312225341797e+00
7.313846349716186523e-01,6.941211223602294922e+00
5.391056537628173828e-01,6.367232322692871094e+00
-9.296181201934814453e-01,6.109433174133300781e+00
9.243816137313842773e-01,5.426227569580078125e+00
1.270944952964782715e+00,6.281516075134277344e+00
1.580616831779479980e+00,9.597503662109375000e+00
-4.506138861179351807e-01,8.540040969848632812e+00
3.947000741958618164e+00,6.166587829589843750e+00
6.727011799812316895e-01,6.809351921081542969e+00
7.934288680553436279e-02,4.930939197540283203e+00
3.853105008602142334e-02,6.541868686676025391e+00
-4.668250381946563721e-01,7.371098041534423828e+00
4.876691341400146484e+00,6.156774997711181641e+00
3.911475181579589844e+00,5.537601947784423828e+00
-1.804151833057403564e-01,7.067852973937988281e+00
3.330062925815582275e-01,5.741575717926025391e+00
1.324306368827819824e+00,5.932949066162109375e+00
1.640719890594482422e+00,6.506350994110107422e+00
-3.991461098194122314e-01,8.347640991210937500e+00
-2.001048326492309570e-01,6.210558891296386719e+00
2.793945372104644775e-01,6.570361137390136719e+00
-8.284049481153488159e-02,5.438754081726074219e+00
1.406021356582641602e+00,7.334104537963867188e+00
3.042896687984466553e-01,6.514761447906494141e+00
1.440402399748563766e-02,6.285971641540527344e+00
4.668744087219238281e+00,5.218710899353027344e+00
1.276075959205627441e+00,6.460171699523925781e+00
-9.222223889082670212e-04,5.442435264587402344e+00
-6.887167692184448242e-02,6.127047061920166016e+00
1.292161345481872559e+00,6.975153446197509766e+00
-4.287339448928833008e-01,7.329538822174072266e+00
7.783846259117126465e-01,6.441097736358642578e+00
4.622708320617675781e+00,5.885567665100097656e+00
2.318016290664672852e+00,5.560296535491943359e+00
-2.854548394680023193e-01,6.529916286468505859e+00
-7.392235845327377319e-02,6.973187923431396484e+00
2.043598890304565430e+00,7.323268890380859375e+00
6.134671568870544434e-01,7.320134162902832031e+00
-1.758012324571609497e-01,5.485188484191894531e+00
4.243970215320587158e-01,5.456284523010253906e+00
1.695753782987594604e-01,5.437207221984863281e+00
-1.931778192520141602e-01,7.343659400939941406e+00
